Wall time,Step,Value
1623252193.767523,0,0.10450706630945206
1623252194.187907,1,0.11111827939748764
1623252194.567993,2,0.11145022511482239
1623252194.928038,3,0.14546526968479156
1623252195.316871,4,0.26972299814224243
1623252195.703829,5,0.34966620802879333
1623252196.086764,6,0.38072142004966736
1623252196.447135,7,0.403035432100296
1623252196.842575,8,0.4837624132633209
1623252197.201372,9,0.4557131230831146
1623252197.584943,10,0.47834986448287964
1623252197.967316,11,0.5136650204658508
1623252198.328528,12,0.49680042266845703
1623252198.721585,13,0.5222586989402771
1623252199.109866,14,0.5322907567024231
1623252199.471661,15,0.5285748243331909
1623252199.852505,16,0.5443422198295593
1623252200.231885,17,0.5655681490898132
1623252200.588256,18,0.5313502550125122
1623252200.948765,19,0.5747796297073364
1623252201.305374,20,0.5791225433349609
1623252201.663785,21,0.5778040289878845
1623252202.048046,22,0.5897908806800842
1623252202.406166,23,0.6077158451080322
1623252202.767294,24,0.6185409426689148
1623252203.125119,25,0.6195367574691772
1623252203.488715,26,0.6066370606422424
1623252203.877086,27,0.6362076997756958
1623252204.241092,28,0.6463227868080139
1623252204.599453,29,0.6452071070671082
1623252204.971917,30,0.6413804888725281
1623252205.325776,31,0.6372219920158386
1623252205.707028,32,0.6534780263900757
1623252206.100744,33,0.6675856709480286
1623252206.48285,34,0.6717349886894226
1623252206.865711,35,0.6736989617347717
1623252207.227216,36,0.6780787706375122
1623252207.610248,37,0.6811584830284119
1623252208.001024,38,0.6827167868614197
1623252208.386233,39,0.6871242523193359
1623252208.77386,40,0.6878342628479004
1623252209.134909,41,0.6879448890686035
1623252209.493564,42,0.6939475536346436
1623252209.876639,43,0.6918452382087708
1623252210.235326,44,0.6955519318580627
1623252210.589522,45,0.6921495199203491
1623252210.975196,46,0.6943717002868652
1623252211.336432,47,0.6903330683708191
1623252211.692512,48,0.699894905090332
1623252212.053696,49,0.7014623880386353
1623252212.417655,50,0.7024766802787781
1623252212.778311,51,0.7026610970497131
1623252213.13519,52,0.7031129002571106
1623252213.510402,53,0.7031405568122864
1623252213.865085,54,0.7016191482543945
1623252214.221528,55,0.7006694078445435
1623252214.581094,56,0.702034056186676
1623252214.945076,57,0.699636697769165
1623252215.313966,58,0.6950724720954895
1623252215.678139,59,0.7016191482543945
1623252216.044058,60,0.7026057839393616
1623252216.404022,61,0.7061188220977783
1623252216.764463,62,0.7064415812492371
1623252217.126393,63,0.700798511505127
1623252217.488732,64,0.7068749070167542
1623252217.848455,65,0.7071515321731567
1623252218.211483,66,0.7093737125396729
1623252218.570056,67,0.7112178802490234
1623252218.933603,68,0.7098808884620667
1623252219.297696,69,0.7107844948768616
1623252219.658092,70,0.7107937335968018
1623252220.022191,71,0.7129144668579102
1623252220.387485,72,0.7128683924674988
1623252220.755099,73,0.7136244773864746
1623252221.121746,74,0.713965654373169
1623252221.488548,75,0.7139564156532288
1623252221.849243,76,0.7145465016365051
1623252222.214965,77,0.7139195203781128
1623252222.576674,78,0.7143252491950989
1623252222.937202,79,0.7158005237579346
1623252223.297685,80,0.7162984609603882
1623252223.659418,81,0.7168886065483093
1623252224.016693,82,0.716870129108429
1623252224.377251,83,0.7166672945022583
1623252224.740218,84,0.7157913446426392
1623252225.107853,85,0.7146848440170288
1623252225.472712,86,0.7154778242111206
1623252225.834603,87,0.7162615656852722
1623252226.199285,88,0.7169346809387207
1623252226.561502,89,0.7162615656852722
1623252226.958672,90,0.716326117515564
1623252227.320597,91,0.7193505167961121
1623252227.684028,92,0.7184284329414368
1623252228.045774,93,0.7182624340057373
1623252228.411404,94,0.7178382873535156
1623252228.771466,95,0.7216740846633911
1623252229.140524,96,0.7198023200035095
1623252229.506379,97,0.7195625901222229
1623252229.909911,98,0.7164644002914429
1623252230.293032,99,0.7185943722724915
1623252230.684919,100,0.7219968438148499
1623252231.083325,101,0.7221258878707886
1623252231.594175,102,0.7187880277633667
1623252231.955071,103,0.712398111820221
1623252232.319267,104,0.7169992327690125
1623252232.677189,105,0.7125641107559204
1623252233.03911,106,0.7215542197227478
1623252233.430769,107,0.7227160334587097
1623252233.816698,108,0.7246524095535278
1623252234.179341,109,0.726542592048645
1623252234.538745,110,0.7199774980545044
1623252234.899187,111,0.7285619378089905
1623252235.285195,112,0.7207797169685364
1623252235.646151,113,0.7226883769035339
1623252236.005849,114,0.7265518307685852
1623252236.392704,115,0.7215726971626282
1623252236.781769,116,0.7278427481651306
1623252237.144587,117,0.725712776184082
1623252237.530492,118,0.7240899205207825
1623252237.894075,119,0.7283591032028198
1623252238.28508,120,0.7203924059867859
1623252238.652736,121,0.7285895943641663
1623252239.011944,122,0.7227990031242371
1623252239.370698,123,0.7284144163131714
1623252239.735424,124,0.7241728901863098
1623252240.093214,125,0.7251226305961609
1623252240.460754,126,0.7187696099281311
1623252240.824916,127,0.7171559929847717
1623252241.186228,128,0.725048840045929
1623252241.546285,129,0.7226330637931824
1623252241.915745,130,0.7143529057502747
1623252242.278206,131,0.7145004272460938
1623252242.64338,132,0.7256851196289062
1623252243.008073,133,0.7272341847419739
1623252243.369976,134,0.7270405292510986
1623252243.732185,135,0.728183925151825
1623252244.09853,136,0.7278150916099548
1623252244.485144,137,0.7196363210678101
1623252244.867341,138,0.7202357053756714
1623252245.245749,139,0.7341127991676331
1623252245.751837,140,0.726256787776947
1623252246.119302,141,0.7261645793914795
1623252246.482602,142,0.7283775210380554
1623252246.841202,143,0.7279626131057739
1623252247.279804,144,0.734149694442749
1623252247.640923,145,0.7340943217277527
1623252248.003946,146,0.7287094593048096
1623252248.367609,147,0.7211024165153503
1623252248.751258,148,0.7347766757011414
1623252249.115196,149,0.7348965406417847
