Wall time,Step,Value
1623404523.165489,0,0.17444583773612976
1623404530.856364,1,0.33544793725013733
1623404538.534083,2,0.4357227087020874
1623404546.398303,3,0.47148045897483826
1623404554.070012,4,0.5227658152580261
1623404561.749776,5,0.5427286028862
1623404569.395753,6,0.5543835163116455
1623404577.005056,7,0.5792147517204285
1623404584.626086,8,0.5682421922683716
1623404592.228172,9,0.6105281710624695
1623404599.928584,10,0.6112842559814453
1623404607.549045,11,0.6325932145118713
1623404615.255343,12,0.5681684017181396
1623404622.871044,13,0.5583484172821045
1623404630.469947,14,0.5489433407783508
1623404638.065191,15,0.6489967703819275
1623404645.69395,16,0.631781816482544
1623404653.314239,17,0.6727031469345093
1623404660.987042,18,0.6613063812255859
1623404668.638355,19,0.6608176827430725
1623404676.325319,20,0.6456681489944458
1623404684.10747,21,0.6790838241577148
1623404691.775435,22,0.6496883630752563
1623404699.437936,23,0.634040892124176
1623404707.129705,24,0.7060450911521912
1623404714.866311,25,0.6770737171173096
1623404722.467005,26,0.6650683879852295
1623404730.108528,27,0.6323534846305847
1623404737.738959,28,0.7082027196884155
1623404745.35465,29,0.7197654247283936
1623404752.96437,30,0.6068952083587646
1623404760.561639,31,0.6490797996520996
1623404768.177738,32,0.6927027702331543
1623404775.782089,33,0.7211208939552307
1623404783.383936,34,0.6883044838905334
1623404790.986671,35,0.7132279872894287
1623404798.584456,36,0.7210655212402344
1623404806.194123,37,0.7268837690353394
1623404813.81005,38,0.7055102586746216
1623404821.403829,39,0.6800243258476257
1623404829.007426,40,0.7132648825645447
1623404836.74338,41,0.7090325951576233
1623404844.350445,42,0.6778482794761658
1623404851.947531,43,0.7202725410461426
1623404859.623453,44,0.7117157578468323
1623404867.224612,45,0.7218953967094421
1623404874.820925,46,0.6960037350654602
1623404882.415477,47,0.7345830202102661
1623404890.021198,48,0.7334120273590088
1623404897.659489,49,0.702614963054657
1623404905.27032,50,0.5255689024925232
1623404912.950705,51,0.6609744429588318
1623404920.577937,52,0.6761608719825745
1623404928.189214,53,0.6889499425888062
1623404935.787007,54,0.7253992557525635
1623404943.409672,55,0.717414140701294
1623404951.017894,56,0.7184468507766724
1623404958.620475,57,0.6993969678878784
1623404966.263057,58,0.7085346579551697
1623404973.867716,59,0.7510788440704346
1623404981.47038,60,0.7032973170280457
1623404989.072036,61,0.7379946708679199
1623404996.747536,62,0.7450577020645142
1623405004.351644,63,0.6652067303657532
1623405012.018618,64,0.5528528690338135
1623405019.643566,65,0.6242761611938477
1623405027.239228,66,0.7296038866043091
1623405034.834026,67,0.7355419993400574
1623405042.435576,68,0.7076587080955505
1623405050.072,69,0.6586231589317322
1623405057.676217,70,0.7096872329711914
1623405065.268624,71,0.7388061285018921
1623405072.867742,72,0.7215173244476318
1623405080.468423,73,0.7314111590385437
1623405088.069834,74,0.7321580052375793
1623405095.673205,75,0.7293641567230225
1623405103.279121,76,0.7465514540672302
1623405110.877482,77,0.730000376701355
1623405118.477203,78,0.7529045343399048
1623405126.079148,79,0.7480913400650024
1623405133.677909,80,0.7454357743263245
1623405141.272276,81,0.713126540184021
1623405148.875232,82,0.7055194973945618
1623405156.483023,83,0.7485707998275757
1623405164.089274,84,0.7654630541801453
1623405171.77275,85,0.748109757900238
1623405179.36626,86,0.7578744292259216
1623405186.974765,87,0.7623003721237183
1623405194.656391,88,0.701526939868927
1623405202.250212,89,0.661168098449707
1623405209.851472,90,0.7268100380897522
1623405217.450662,91,0.7433334589004517
1623405225.118541,92,0.7557905912399292
1623405232.715798,93,0.7593590021133423
1623405240.318755,94,0.7487183213233948
1623405247.919856,95,0.7560948729515076
1623405255.520718,96,0.7508759498596191
1623405263.121772,97,0.7490687370300293
1623405270.72773,98,0.7609449625015259
1623405278.343749,99,0.7551358938217163
1623405285.942469,100,0.7514476180076599
1623405293.569134,101,0.7477685809135437
1623405301.176512,102,0.7553203105926514
1623405308.775695,103,0.763416051864624
1623405316.42251,104,0.7560763955116272
1623405324.027236,105,0.742872416973114
1623405331.627817,106,0.7462287545204163
1623405339.232258,107,0.7473167777061462
1623405346.834402,108,0.7502489686012268
1623405354.430183,109,0.7735864520072937
1623405362.101264,110,0.7414432168006897
1623405369.701093,111,0.736362636089325
1623405377.294633,112,0.7692988514900208
1623405384.892544,113,0.757348895072937
1623405392.49401,114,0.7728303670883179
