Wall time,Step,Value
1623250033.049213,0,0.02330966293811798
1623250033.414902,1,0.07502315193414688
1623250033.753261,2,0.09810126572847366
1623250034.092252,3,0.1770608276128769
1623250034.422022,4,0.2511577606201172
1623250034.690308,5,0.2256869375705719
1623250035.021392,6,0.27037665247917175
1623250035.359344,7,0.3169187903404236
1623250035.685849,8,0.26728928089141846
1623250035.952838,9,0.29654213786125183
1623250036.226769,10,0.3221673369407654
1623250036.493419,11,0.3810589611530304
1623250036.760905,12,0.3974992334842682
1623250037.096818,13,0.43223217129707336
1623250037.367998,14,0.43408459424972534
1623250037.637684,15,0.5162087082862854
1623250037.963686,16,0.5019295811653137
1623250038.23858,17,0.38623031973838806
1623250038.511669,18,0.3210095763206482
1623250038.779058,19,0.2578727900981903
1623250039.046238,20,0.31568384170532227
1623250039.317886,21,0.39688175916671753
1623250039.585577,22,0.3832201361656189
1623250039.85703,23,0.5069465637207031
1623250040.125225,24,0.49181845784187317
1623250040.39327,25,0.5263970494270325
1623250040.662427,26,0.5540290474891663
1623250040.930468,27,0.525547981262207
1623250041.258378,28,0.4148657023906708
1623250041.526242,29,0.5360450744628906
1623250041.862556,30,0.5327261686325073
1623250042.131597,31,0.4396418631076813
1623250042.398615,32,0.4311515986919403
1623250042.682311,33,0.5252392888069153
1623250042.961491,34,0.5242359042167664
1623250043.228191,35,0.47916024923324585
1623250043.494494,36,0.41363075375556946
1623250043.760518,37,0.4480549693107605
1623250044.044061,38,0.4971441924571991
1623250044.316497,39,0.5537974834442139
1623250044.591621,40,0.6075177788734436
1623250044.919263,41,0.633760392665863
1623250045.259794,42,0.6052793860435486
1623250045.601528,43,0.6491200923919678
1623250045.869164,44,0.5112689137458801
1623250046.136449,45,0.5535659193992615
1623250046.405642,46,0.4715961813926697
1623250046.699133,47,0.5680765509605408
1623250047.027977,48,0.545847475528717
1623250047.296227,49,0.5921580791473389
1623250047.563485,50,0.5494751334190369
1623250047.830179,51,0.49158692359924316
1623250048.100344,52,0.41046619415283203
1623250048.368291,53,0.4254399538040161
1623250048.641662,54,0.5119635462760925
1623250048.909155,55,0.5061747431755066
1623250049.175489,56,0.5561901926994324
1623250049.446333,57,0.5794998407363892
1623250049.719561,58,0.6115313172340393
1623250050.046762,59,0.6017289161682129
1623250050.31617,60,0.6249614357948303
1623250050.585156,61,0.6269682049751282
1623250050.877521,62,0.4988422393798828
1623250051.152343,63,0.5533343553543091
1623250051.433768,64,0.5060975551605225
1623250051.709733,65,0.5966347455978394
1623250051.979822,66,0.6224143505096436
1623250052.248575,67,0.6315220594406128
1623250052.518141,68,0.5900741219520569
1623250052.794993,69,0.6322939395904541
1623250053.079322,70,0.536276638507843
1623250053.347288,71,0.5713183283805847
1623250053.633083,72,0.5724760890007019
1623250053.90907,73,0.5678449869155884
1623250054.188464,74,0.6434856653213501
1623250054.458501,75,0.6185551285743713
1623250054.729485,76,0.622568666934967
1623250055.069589,77,0.6815375089645386
1623250055.344782,78,0.6184007525444031
1623250055.612296,79,0.6675671339035034
1623250055.878887,80,0.5270916819572449
1623250056.154082,81,0.6298240423202515
1623250056.422032,82,0.6530565023422241
1623250056.73331,83,0.5695430636405945
1623250057.000468,84,0.6519759297370911
1623250057.274286,85,0.6763661503791809
1623250057.541742,86,0.6901821494102478
1623250057.823288,87,0.5641401410102844
1623250058.096065,88,0.6721982359886169
1623250058.366499,89,0.6739734411239624
1623250058.636572,90,0.6140012145042419
1623250058.91703,91,0.6569929122924805
1623250059.199603,92,0.4654214382171631
1623250059.479409,93,0.5260111093521118
1623250059.747598,94,0.6178604364395142
1623250060.03518,95,0.6064371466636658
1623250060.319906,96,0.6605433821678162
1623250060.594133,97,0.6777554750442505
1623250060.863103,98,0.6857826709747314
1623250061.164389,99,0.678064227104187
1623250062.34378,100,0.7000617384910583
1623250063.222695,101,0.6744365692138672
1623250063.491113,102,0.5145878195762634
1623250063.759212,103,0.5906915664672852
1623250064.026493,104,0.5381290316581726
1623250064.297221,105,0.569851815700531
1623250064.565437,106,0.6135381460189819
1623250064.833263,107,0.6129206418991089
1623250065.447273,108,0.6335288882255554
1623250065.71694,109,0.6467273831367493
1623250065.985405,110,0.6503550410270691
1623250066.252969,111,0.6527477502822876
1623250066.527096,112,0.6553720235824585
1623250066.796207,113,0.6547545790672302
1623250067.065326,114,0.6752083897590637
1623250067.333613,115,0.6832355856895447
1623250067.602705,116,0.6867860555648804
1623250067.870287,117,0.6350725293159485
1623250068.139815,118,0.6965112686157227
1623250068.410988,119,0.5668416023254395
1623250068.681841,120,0.6185551285743713
1623250068.949307,121,0.6068230867385864
1623250069.227482,122,0.6463414430618286
1623250069.495746,123,0.6532880663871765
1623250069.764187,124,0.6687248945236206
1623250070.043099,125,0.7104044556617737
1623250070.310348,126,0.6275856494903564
1623250070.577029,127,0.7057734131813049
1623250070.915417,128,0.6371565461158752
1623250071.184126,129,0.6485798358917236
1623250072.164933,130,0.7152670621871948
1623250073.259251,131,0.650277853012085
1623250073.526476,132,0.5782648921012878
1623250073.810438,133,0.6420963406562805
1623250074.078985,134,0.6745909452438354
1623250074.349673,135,0.7002161145210266
1623250074.641393,136,0.6292065382003784
1623250074.916269,137,0.6802253723144531
1623250075.190955,138,0.6184007525444031
1623250075.459182,139,0.7195122241973877
1623250075.726662,140,0.6644026041030884
1623250075.993713,141,0.6167798638343811
1623250076.26107,142,0.6923432946205139
1623250076.528556,143,0.560280978679657
1623250076.802821,144,0.6971287727355957
1623250077.070495,145,0.6729700565338135
1623250077.338071,146,0.703612208366394
1623250077.606816,147,0.634300708770752
1623250077.874751,148,0.6735875010490417
1623250078.142317,149,0.616239607334137
1623250078.409937,150,0.6537511348724365
1623250078.703976,151,0.611376941204071
1623250078.973603,152,0.6623185873031616
1623250079.243075,153,0.6747453212738037
1623250079.510838,154,0.6594628095626831
1623250079.777609,155,0.7182772755622864
1623250080.048089,156,0.696742832660675
1623250080.316666,157,0.718045711517334
1623250080.584221,158,0.6025007963180542
1623250080.85113,159,0.7161932587623596
1623250081.117789,160,0.7087835669517517
1623250081.385369,161,0.5409848690032959
1623250081.659259,162,0.569234311580658
1623250081.926599,163,0.6591540575027466
1623250082.194334,164,0.6868632435798645
1623250082.46518,165,0.7117165923118591
1623250083.928681,166,0.7295461297035217
1623250084.198329,167,0.6784501671791077
1623250084.47403,168,0.6949675679206848
1623250084.743081,169,0.5434547662734985
1623250085.009869,170,0.6299012303352356
1623250085.279145,171,0.6870948076248169
1623250085.545632,172,0.6959709525108337
1623250085.816007,173,0.6850107908248901
1623250086.082939,174,0.7168107628822327
1623250086.352861,175,0.6848564147949219
1623250086.626936,176,0.7254554033279419
1623250086.90045,177,0.6524389982223511
1623250087.17263,178,0.6488113403320312
1623250087.438835,179,0.699367105960846
1623250087.70506,180,0.6157764792442322
1623250087.985018,181,0.7101728916168213
1623250088.250472,182,0.6776782870292664
1623250088.522382,183,0.7189719080924988
1623250088.793604,184,0.6711947917938232
1623250089.062215,185,0.6666409373283386
1623250089.33083,186,0.7061592936515808
1623250089.599101,187,0.6078264713287354
1623250089.883007,188,0.7059277296066284
1623250090.152519,189,0.6898733973503113
1623250090.422658,190,0.6387001872062683
1623250090.691263,191,0.7283111810684204
1623250090.962298,192,0.6592312455177307
1623250091.228909,193,0.7321704030036926
1623250091.496798,194,0.6938098073005676
1623250091.763476,195,0.6414016485214233
1623250092.031006,196,0.731321394443512
1623250092.361048,197,0.6736646890640259
1623250092.628613,198,0.6629360914230347
1623250092.895705,199,0.722831130027771
1623250093.163104,200,0.6893331408500671
1623250093.430047,201,0.7159616947174072
1623250093.697187,202,0.6709632873535156
1623250093.963386,203,0.7206699848175049
1623250094.231634,204,0.6511268615722656
1623250094.498746,205,0.7030719518661499
1623250094.769032,206,0.6573787927627563
1623250095.036141,207,0.7035350203514099
1623250095.304286,208,0.6850879788398743
1623250095.571903,209,0.7192034721374512
1623250095.840996,210,0.7416641116142273
1623250096.181772,211,0.7245291471481323
1623250096.464992,212,0.7194350361824036
1623250096.735923,213,0.6173973679542542
1623250097.004746,214,0.6965112686157227
1623250097.274488,215,0.6847792267799377
1623250097.546054,216,0.602809488773346
1623250097.824731,217,0.6744365692138672
1623250098.100508,218,0.6708089113235474
1623250098.36884,219,0.6567613482475281
1623250098.637708,220,0.6800709962844849
1623250098.905317,221,0.7121796607971191
1623250099.181281,222,0.7185859680175781
1623250099.456884,223,0.7172738313674927
1623250099.72454,224,0.739425778388977
1623250099.991933,225,0.718508780002594
1623250100.259912,226,0.7303951978683472
1623250100.530693,227,0.5717813968658447
1623250100.800393,228,0.6797622442245483
1623250101.068859,229,0.6670268774032593
1623250101.352073,230,0.6827724575996399
1623250101.62123,231,0.734022855758667
1623250101.888224,232,0.7275393605232239
1623250102.156796,233,0.7284655570983887
1623250102.443179,234,0.6992127299308777
1623250102.730958,235,0.7107903957366943
1623250103.014517,236,0.6569929122924805
1623250103.304122,237,0.7293918132781982
1623250103.576544,238,0.7114850282669067
1623250103.844349,239,0.6362302899360657
1623250104.113198,240,0.692420482635498
1623250104.381138,241,0.6879438161849976
1623250104.706411,242,0.6660234928131104
1623250104.97325,243,0.6650972366333008
1623250105.239504,244,0.719589352607727
1623250105.506359,245,0.736724317073822
1623250105.846196,246,0.7357208728790283
1623250106.112274,247,0.7256097793579102
1623250106.385374,248,0.7346403002738953
1623250106.651502,249,0.7455233335494995
1623250106.97508,250,0.7286199331283569
1623250107.240595,251,0.6787588596343994
1623250107.530327,252,0.6640166640281677
1623250107.812845,253,0.7066224217414856
1623250108.07958,254,0.6539826989173889
1623250108.349168,255,0.6867860555648804
1623250108.61606,256,0.6820006370544434
1623250108.883589,257,0.6867088675498962
1623250109.151487,258,0.7270762324333191
1623250109.418533,259,0.7161932587623596
1623250109.69365,260,0.7434393167495728
1623250109.962407,261,0.711021900177002
1623250110.229071,262,0.6650972366333008
1623250110.496067,263,0.7422815561294556
1623250110.762675,264,0.6659463047981262
1623250111.029286,265,0.679685115814209
1623250111.311901,266,0.6944273114204407
1623250111.580708,267,0.6904909014701843
1623250111.848642,268,0.6937326192855835
1623250112.129079,269,0.702068567276001
1623250112.394128,270,0.6951219439506531
1623250112.660626,271,0.7275393605232239
1623250112.926623,272,0.7035350203514099
1623250113.200688,273,0.7231398820877075
1623250113.482441,274,0.7023772597312927
1623250113.762091,275,0.742513120174408
1623250114.041991,276,0.6478851437568665
1623250114.310679,277,0.7190490961074829
1623250114.578679,278,0.7056190371513367
1623250114.847742,279,0.7351806163787842
1623250115.116148,280,0.6804569363594055
1623250115.38804,281,0.7285427451133728
1623250115.6625,282,0.7293918132781982
1623250115.940157,283,0.7425903081893921
1623250116.207041,284,0.6797622442245483
1623250116.475156,285,0.7450602054595947
1623250116.742867,286,0.7337912917137146
1623250117.008738,287,0.736724317073822
1623250117.275089,288,0.7300092577934265
1623250117.564195,289,0.6500462889671326
1623250117.848743,290,0.7352578043937683
1623250118.11877,291,0.7186631560325623
1623250118.454208,292,0.759570837020874
1623250118.781826,293,0.7524698972702026
1623250119.051198,294,0.6515899896621704
1623250119.319233,295,0.7317845225334167
1623250119.58872,296,0.7220592498779297
1623250119.863522,297,0.6935782432556152
1623250120.131886,298,0.7551713585853577
1623250120.407297,299,0.7162704467773438
1623250120.733906,300,0.7638159990310669
1623250121.061836,301,0.7726922035217285
1623250121.390952,302,0.7645106315612793
1623250121.656864,303,0.5645260810852051
1623250121.922764,304,0.6711176037788391
1623250122.189017,305,0.6816146969795227
1623250122.4593,306,0.7034578323364258
1623250122.729571,307,0.7083204984664917
1623250122.999149,308,0.7294690012931824
1623250123.267101,309,0.7270762324333191
1623250123.533384,310,0.7288514971733093
1623250123.799726,311,0.6645569801330566
1623250124.079473,312,0.7003704905509949
1623250124.349242,313,0.7412009835243225
1623250124.616445,314,0.7017598152160645
1623250124.883698,315,0.7503859400749207
1623250125.159846,316,0.7075486183166504
1623250125.433833,317,0.7408150434494019
1623250125.719105,318,0.6800709962844849
1623250125.987823,319,0.7411237955093384
1623250126.255952,320,0.6898733973503113
1623250126.521625,321,0.7465267181396484
1623250126.786828,322,0.71434086561203
1623250127.054464,323,0.7141864895820618
1623250127.319392,324,0.7327107191085815
1623250127.585035,325,0.7016826272010803
1623250127.850248,326,0.7139549255371094
1623250128.115376,327,0.725995659828186
1623250128.384178,328,0.6699598431587219
1623250128.659013,329,0.6907996535301208
1623250128.926917,330,0.7363383769989014
1623250129.1982,331,0.6947360038757324
1623250129.466364,332,0.7555572986602783
1623250129.732621,333,0.7030719518661499
1623250129.999364,334,0.7581815123558044
1623250130.268209,335,0.7198981046676636
1623250130.535365,336,0.7045384645462036
1623250130.804257,337,0.7395800948143005
1623250131.070701,338,0.6823093295097351
1623250131.388428,339,0.741509735584259
1623250131.678634,340,0.7174282073974609
1623250131.945457,341,0.7438252568244934
1623250132.2116,342,0.7346403002738953
1623250132.485386,343,0.6974374651908875
1623250132.776507,344,0.7539364099502563
1623250133.041562,345,0.7328650951385498
1623250133.307617,346,0.6667181253433228
1623250133.58179,347,0.7405063509941101
1623250133.858618,348,0.7290058732032776
1623250134.127046,349,0.7415869235992432
